name1	name2	siteStart1	siteEnd1	siteStart2	siteEnd2	siteLen	siteCmpl	siteScore	regStart1	regLen1	regStart2	regLen2	regGC	deltaG	Pvalue	Padj
3735	ENSMUST00000184554.7	chr20_45833753_45833979_+@SNX21_ENSMUST00000174070.7:Snx21	37	46	95	104	10	1	38	27	30	85	30	0.83333	-9.76	0.00196	0.00513
3736	ENSMUST00000184554.7	chr20_32358225_32358416_+@ASXL1_ENSMUST00000109790.1:Asxl1	13	42	772	800	30	0.7	37	1	72	742	89	0.80745	-9.76	6e-07	1.79e-05
3737	ENSMUST00000184554.7	chr18_24426520_24426686_+@IMPACT_ENSMUST00000234369.1:Impact	157	173	471	487	17	0.70588	36	140	51	454	51	0.61765	-9.75	0.00577	0.0121
3738	ENSMUST00000184554.7	chr12_53097487_53097652_+@IGFBP6_ENSMUST00000023807.6:Igfbp6	132	156	191	214	25	0.72	42	107	75	166	74	0.67785	-9.75	0.00154	0.00433
3739	ENSMUST00000184554.7	chr17_7239289_7239535_-@PHF23_ENSMUST00000141231.7:Phf23	186	205	161	181	21	0.71429	36	165	62	140	63	0.624	-9.75	0.00594	0.0123
3740	ENSMUST00000184554.7	chr8_144094927_144095226_+@CYC1_ENSMUST00000230706.1:Cyc1	185	199	486	500	15	0.73333	37	170	45	471	45	0.65556	-9.75	4.01e-05	0.000318
3741	ENSMUST00000184554.7	chr13_40789301_40789521_+@SLC25A15_ENSMUST00000033871.7:Slc25a15	181	198	863	880	18	0.77778	44	163	54	845	54	0.75	-9.75	9.09e-06	0.000115
3742	ENSMUST00000184554.7	chr19_42254978_42255277_-@ERF_ENSMUST00000116343.2:Erf	180	197	830	847	18	0.77778	37	162	54	812	54	0.7037	-9.75	7.17e-05	0.000465
3743	ENSMUST00000184554.7	chr11_369349_369648_+@B4GALNT4_ENSMUST00000048002.6:B4galnt4	65	74	47	56	10	1	36	55	30	37	30	0.75	-9.75	0.0071	0.0141
3744	ENSMUST00000184554.7	chr12_22625185_22625346_+@ETNK1_ENSMUST00000203341.1:Etnk1	184	196	474	486	13	0.76923	36	171	39	461	39	0.75641	-9.75	1.28e-08	1.37e-06
3745	ENSMUST00000184554.7	chr16_54930715_54930930_+@IRX5_ENSMUST00000034184.11:Irx5	136	153	11	28	18	0.77778	44	118	54	1	46	0.81	-9.75	0.000206	0.00103
3746	ENSMUST00000184554.7	chr2_234496903_234497202_-@ARL4C_ENSMUST00000051236.10:Arl4c	58	137	852	931	80	0.5625	45	58	80	852	80	0.81875	-9.744	0.000128	0.000711
3747	ENSMUST00000184554.7	chr7_73578429_73578672_-@TBL2_ENSMUST00000201780.1:Tbl2	99	128	120	149	30	0.7	63	69	90	90	90	0.77778	-9.74	0.000352	0.00144
3748	ENSMUST00000184554.7	chr10_58512968_58513211_+@BICC1_ENSMUST00000014473.5:Bicc1	21	34	936	949	14	0.85714	41	7	42	922	42	0.84524	-9.74	0.00418	0.00941
3749	ENSMUST00000184554.7	chr3_57165336_57165502_-@IL17RD_ENSMUST00000223942.1:Il17rd	186	201	379	394	16	0.8125	44	170	48	363	48	0.65625	-9.74	0.000262	0.00118
3750	ENSMUST00000184554.7	chr7_33109248_33109547_-@RP9_ENSMUST00000217370.1:Rp9	117	142	948	972	26	0.69231	38	91	78	922	77	0.7871	-9.73	1.25e-06	3.07e-05
3751	ENSMUST00000184554.7	chr2_227472012_227472311_+@AGFG1_ENSMUST00000190052.6:Agfg1	188	198	154	164	11	1	42	177	33	143	33	0.72727	-9.73	3.07e-06	5.4e-05
3752	ENSMUST00000184554.7	chr12_22625185_22625346_+@ETNK1_ENSMUST00000203341.1:Etnk1	103	112	517	526	10	1	38	93	30	507	30	0.83333	-9.73	1.28e-08	1.37e-06
3753	ENSMUST00000184554.7	chr16_87869355_87869654_-@SLC7A5_ENSMUST00000045557.9:Slc7a5	182	200	100	118	19	0.78947	37	163	57	81	57	0.64912	-9.72	0.000348	0.00144
3754	ENSMUST00000184554.7	chr5_111757698_111757865_-@NREP_ENSMUST00000168890.1:Nrep	177	190	792	805	14	0.78571	36	163	42	778	42	0.75	-9.72	0.0038	0.00868
3755	ENSMUST00000184554.7	chr6_163414629_163414718_+@QKI_ENSMUST00000233828.1:Qk	66	105	594	630	40	0.725	45	26	120	554	117	0.86498	-9.72	1.12e-09	4.79e-07
3756	ENSMUST00000184554.7	chr19_33373582_33373881_+@CEBPG_ENSMUST00000130491.2:Cebpg	128	139	788	799	12	0.83333	40	116	36	776	36	0.79167	-9.72	4.49e-05	0.000343
3757	ENSMUST00000184554.7	chr5_111757543_111757697_-@NREP_ENSMUST00000237066.1:Nrep	177	190	967	980	14	0.78571	36	163	42	953	42	0.75	-9.72	0.00068	0.00238
3758	ENSMUST00000184554.7	chr3_47163834_47164048_-@SETD2_ENSMUST00000153838.7:Setd2	29	45	413	429	17	0.76471	38	12	51	396	51	0.81373	-9.72	4.85e-06	7.08e-05
3759	ENSMUST00000184554.7	chr10_122461540_122461598_+@HTRA1_ENSMUST00000006367.7:Htra1	88	128	527	566	41	0.65854	50	47	123	486	122	0.76735	-9.72	5.44e-05	0.000386
3760	ENSMUST00000184554.7	chr11_44950866_44951032_-@TP53I11_ENSMUST00000090554.10:Trp53i11	139	156	101	118	18	0.72222	36	121	54	83	54	0.77778	-9.72	0.00198	0.00516
3761	ENSMUST00000184554.7	chr10_70815798_70816097_+@SGPL1_ENSMUST00000124896.1:Sgpl1	36	49	93	106	14	0.78571	40	22	42	79	42	0.84524	-9.72	0.0012	0.00361
3762	ENSMUST00000184554.7	chr1_204494765_204494954_-@PIK3C2B_ENSMUST00000145153.7:Pik3c2b	182	197	232	247	16	0.6875	40	166	48	216	48	0.70833	-9.71	0.000292	0.00128
3763	ENSMUST00000184554.7	chr1_204494765_204494954_-@PIK3C2B_ENSMUST00000145153.7:Pik3c2b	175	198	13	36	24	0.625	39	151	72	1	60	0.68182	-9.71	0.000292	0.00128
3764	ENSMUST00000184554.7	chr1_46718954_46719253_-@EFCAB14_ENSMUST00000132306.1:Efcab14	116	129	100	113	14	0.85714	43	102	42	86	42	0.79762	-9.71	0.00453	0.01
3765	ENSMUST00000184554.7	chr2_240568340_240568639_+@RNPEPL1_ENSMUST00000178116.7:Rnpepl1	181	196	178	193	16	0.8125	41	165	48	162	48	0.76042	-9.71	6.28e-06	8.78e-05
3766	ENSMUST00000184554.7	chr6_163414629_163414718_+@QKI_ENSMUST00000233828.1:Qk	126	165	870	907	40	0.625	50	86	120	830	118	0.81513	-9.71	1.12e-09	4.79e-07
3767	ENSMUST00000184554.7	chr22_20858857_20859022_+@SNAP29_ENSMUST00000023449.10:Snap29	111	130	58	78	21	0.71429	40	90	62	37	63	0.784	-9.71	0.000373	0.0015
3768	ENSMUST00000184554.7	chr2_25341775_25342074_-@DNMT3A_ENSMUST00000174817.7:Dnmt3a	182	197	138	153	16	0.8125	41	166	48	122	48	0.76042	-9.71	1.2e-05	0.000136
3769	ENSMUST00000184554.7	chr12_6607394_6607558_-@CHD4_ENSMUST00000112390.7:Chd4	30	42	559	571	13	1	50	17	39	546	39	0.84615	-9.71	0.000152	0.000809
3770	ENSMUST00000184554.7	chr14_22871590_22871778_+@LRP10_ENSMUST00000022782.9:Lrp10	78	87	235	244	10	1	36	68	30	225	30	0.76667	-9.71	1.75e-05	0.000171
3771	ENSMUST00000184554.7	chr10_70815798_70816097_+@SGPL1_ENSMUST00000124896.1:Sgpl1	36	51	179	194	16	0.75	36	20	48	163	48	0.83333	-9.71	0.0012	0.00361
3772	ENSMUST00000184554.7	chr11_70270540_70270839_+@PPFIA1_ENSMUST00000168134.9:Ppfia1	133	144	925	936	12	0.91667	38	121	36	913	36	0.81944	-9.7	0.0019	0.005
3773	ENSMUST00000184554.7	chr19_46860301_46860600_+@ARHGAP35_ENSMUST00000075845.10:Arhgap35	80	103	947	970	24	0.70833	36	56	72	923	72	0.78472	-9.7	1.55e-05	0.000161
3774	ENSMUST00000184554.7	chr19_35030385_35030601_+@SCN1B_ENSMUST00000211945.1:Scn1b	100	111	477	488	12	0.75	37	88	36	465	36	0.75	-9.7	0.00106	0.00334
3775	ENSMUST00000184554.7	chr6_127266874_127267032_+@RNF146_ENSMUST00000161508.2:Rnf146	126	144	688	706	19	0.78947	48	107	57	669	57	0.79825	-9.7	7.57e-05	0.000481
3776	ENSMUST00000184554.7	chr2_227472012_227472311_+@AGFG1_ENSMUST00000190052.6:Agfg1	31	46	27	42	16	0.875	49	15	48	11	48	0.84375	-9.7	3.07e-06	5.4e-05
3777	ENSMUST00000184554.7	chr1_155978560_155978726_-@ARHGEF2_ENSMUST00000177418.7:Arhgef2	72	83	66	77	12	0.83333	40	60	36	54	36	0.79167	-9.7	0.00832	0.0159
3778	ENSMUST00000184554.7	chr2_241637167_241637389_-@THAP4_ENSMUST00000189173.1:Thap4	189	199	231	241	11	0.90909	39	178	33	220	33	0.71212	-9.7	0.000243	0.00113
3779	ENSMUST00000184554.7	chr8_86342397_86342642_+@WWP1_ENSMUST00000108246.8:Wwp1	21	37	941	958	18	0.88889	38	3	53	923	54	0.79439	-9.7	0.00843	0.016
3780	ENSMUST00000184554.7	chr2_9630819_9631081_-@YWHAQ_ENSMUST00000103002.7:Ywhaq	70	84	922	936	15	0.73333	37	55	45	907	45	0.75556	-9.7	5.69e-05	0.000396
3781	ENSMUST00000184554.7	chr19_15432535_15432834_-@WIZ_ENSMUST00000169488.9:Wiz	79	101	908	930	23	0.78261	63	56	69	885	69	0.82609	-9.7	0.00701	0.014
3782	ENSMUST00000184554.7	chr2_206274539_206274838_+@ZDBF2_ENSMUST00000126932.1:Zdbf2	5	38	499	532	34	0.67647	50	1	72	465	102	0.77011	-9.7	0.000158	0.000838
3783	ENSMUST00000184554.7	chr10_73811710_73811969_-@NDST2_ENSMUST00000223679.1:Ndst2	138	149	213	224	12	0.83333	40	126	36	201	36	0.69444	-9.7	3.81e-07	1.29e-05
3784	ENSMUST00000184554.7	chr1_15409803_15410102_+@EFHD2_ENSMUST00000036854.3:Efhd2	122	142	839	859	21	0.7619	41	101	63	818	63	0.83333	-9.69	0.00627	0.0128
3785	ENSMUST00000184554.7	chr8_58659768_58659963_-@NSMAF_ENSMUST00000124344.1:Nsmaf	119	145	784	810	27	0.77778	55	92	81	757	81	0.84568	-9.69	2.23e-05	0.000208
3786	ENSMUST00000184554.7	chr11_75525759_75526058_-@GDPD5_ENSMUST00000037528.9:Gdpd5	108	126	366	384	19	0.63158	46	89	57	347	57	0.78947	-9.69	3.51e-05	0.000288
3787	ENSMUST00000184554.7	chr12_107760987_107761286_-@PRDM4_ENSMUST00000037646.8:Prdm4	23	38	944	959	16	0.875	42	7	48	928	48	0.8125	-9.69	0.000217	0.00105
3788	ENSMUST00000184554.7	chrX_20266732_20266955_-@RPS6KA3_ENSMUST00000112492.7:Rps6ka3	104	117	334	347	14	0.78571	38	90	42	320	42	0.7619	-9.69	3.71e-05	0.000302
3789	ENSMUST00000184554.7	chr19_1401382_1401681_-@GAMT_ENSMUST00000148615.1:Gamt	43	53	136	146	11	0.81818	36	32	33	125	33	0.75758	-9.69	0.0042	0.00943
3790	ENSMUST00000184554.7	chr9_88388182_88388388_+@SPIN1_ENSMUST00000095797.5:Spin1	183	195	239	251	13	0.92308	40	170	39	226	39	0.82051	-9.69	4.09e-07	1.32e-05
3791	ENSMUST00000184554.7	chr22_49827858_49828022_-@BRD1_ENSMUST00000088911.3:Brd1	129	142	616	629	14	0.85714	41	115	42	602	42	0.77381	-9.69	2.05e-12	2.63e-09
3792	ENSMUST00000184554.7	chr8_17246727_17247006_-@CNOT7_ENSMUST00000135269.7:Cnot7	98	112	651	665	15	0.8	37	83	45	636	45	0.82222	-9.68	0.000943	0.00308
3793	ENSMUST00000184554.7	chr18_51030072_51030371_+@SMAD4_ENSMUST00000025393.13:Smad4	191	201	861	871	11	0.90909	39	180	33	850	33	0.80303	-9.68	0.000274	0.00123
3794	ENSMUST00000184554.7	chr11_118925776_118926075_-@BCL9L_ENSMUST00000217898.1:Bcl9l	71	106	342	377	36	0.66667	55	35	108	306	108	0.7963	-9.68	0.00505	0.0109
3795	ENSMUST00000184554.7	chr1_23019318_23019617_+@KDM1A_ENSMUST00000105847.7:Kdm1a	39	50	821	832	12	0.91667	36	27	36	809	36	0.86111	-9.68	3.93e-08	2.66e-06
3796	ENSMUST00000184554.7	chr2_27051544_27051817_+@AGBL5_ENSMUST00000201225.3:Agbl5	171	189	175	193	19	0.78947	41	152	57	156	57	0.77193	-9.68	0.000237	0.00112
3797	ENSMUST00000184554.7	chr19_34172273_34172474_+@LSM14A_ENSMUST00000085585.11:Lsm14a	30	42	453	465	13	0.92308	42	17	39	440	39	0.80769	-9.68	1.41e-08	1.39e-06
3798	ENSMUST00000184554.7	chr19_7925974_7926273_-@CTXN1_ENSMUST00000053252.8:Ctxn1	102	117	740	755	16	0.875	40	86	48	724	48	0.8125	-9.68	0.00249	0.00617
3799	ENSMUST00000184554.7	chr9_35749112_35749377_-@GBA2_ENSMUST00000030189.13:Gba2	176	194	723	741	19	0.63158	42	157	57	704	57	0.64912	-9.67	0.00235	0.00592
3800	ENSMUST00000184554.7	chr12_27014234_27014533_-@TM7SF3_ENSMUST00000127529.1:Tm7sf3	79	106	910	937	28	0.71429	56	51	84	882	84	0.79167	-9.67	0.00107	0.00334
3801	ENSMUST00000184554.7	chr12_106247852_106248141_-@CKAP4_ENSMUST00000167671.1:Ckap4	23	49	205	231	27	0.7037	38	1	76	178	81	0.71975	-9.67	0.000366	0.00149
3802	ENSMUST00000184554.7	chr6_110179503_110179802_-@WASF1_ENSMUST00000105509.1:Wasf1	178	197	379	398	20	0.85	46	158	60	359	60	0.76667	-9.67	2.03e-05	0.000195
3803	ENSMUST00000184554.7	chr13_26253979_26254278_+@CDK8_ENSMUST00000159467.1:Cdk8	9	25	974	990	17	0.58824	37	1	42	957	44	0.56977	-9.67	6.83e-05	0.000452
3804	ENSMUST00000184554.7	chr22_30326920_30327087_-@TBC1D10A_ENSMUST00000180088.1:Tbc1d10a	30	45	212	227	16	0.8125	39	14	48	196	48	0.77083	-9.66	0.00159	0.0044
3805	ENSMUST00000184554.7	chr2_101697538_101697697_+@MAP4K4_ENSMUST00000168431.6:Map4k4	31	45	225	239	15	0.86667	38	16	45	210	45	0.9	-9.66	0.000144	0.000779
3806	ENSMUST00000184554.7	chr14_60724169_60724335_-@SIX4_ENSMUST00000043208.7:Six4	128	140	581	593	13	0.84615	37	115	39	568	39	0.83333	-9.66	1.61e-05	0.000164
3807	ENSMUST00000184554.7	chr22_36387817_36387985_-@MYH9_ENSMUST00000123101.7:Myh9	20	42	958	980	23	0.73913	49	1	65	935	66	0.77863	-9.66	0.00694	0.014
3808	ENSMUST00000184554.7	chr10_91798277_91798576_+@TNKS2_ENSMUST00000168656.7:Tnks2	17	38	378	399	22	0.72727	40	1	60	356	66	0.80952	-9.66	1.48e-07	6.54e-06
3809	ENSMUST00000184554.7	chr17_32142352_32142651_+@RHOT1_ENSMUST00000134148.1:Rhot1	56	70	56	70	15	0.93333	46	41	45	41	45	0.82222	-9.66	2.32e-05	0.000213
3810	ENSMUST00000184554.7	chr3_5187693_5187721_+@EDEM1_ENSMUST00000204804.2:Edem1	98	111	443	456	14	0.85714	41	84	42	429	42	0.80952	-9.65	3.12e-05	0.000265
3811	ENSMUST00000184554.7	chr9_68779915_68780214_+@FAM122A_ENSMUST00000099556.1:Fam122a	77	94	922	939	18	0.77778	44	59	54	904	54	0.84259	-9.65	0.00357	0.0083
3812	ENSMUST00000184554.7	chr6_31897547_31897846_-@EHMT2_ENSMUST00000078061.12:Ehmt2	93	101	76	84	9	1	36	84	27	67	27	0.85185	-9.65	0.000975	0.00315
3813	ENSMUST00000184554.7	chr3_37176102_37176286_-@LRRFIP2_ENSMUST00000197256.4:Lrrfip2	77	106	112	140	30	0.63333	36	47	90	82	89	0.75419	-9.65	0.00359	0.00834
3814	ENSMUST00000184554.7	chr18_812092_812391_-@YES1_ENSMUST00000168707.5:Yes1	120	133	113	126	14	0.78571	38	106	42	99	42	0.79762	-9.65	4.81e-06	7.08e-05
3815	ENSMUST00000184554.7	chr6_34791871_34792058_+@UHRF1BP1_ENSMUST00000233809.1:Uhrf1bp1	125	139	786	800	15	0.53333	37	110	45	771	45	0.7	-9.65	0.000122	0.000692
3816	ENSMUST00000184554.7	chr1_150974824_150974919_-@CERS2_ENSMUST00000133748.1:Cers2	111	130	396	415	20	0.65	38	91	60	376	60	0.80833	-9.64	1.68e-05	0.000168
3817	ENSMUST00000184554.7	chr1_153990612_153990911_+@RPS27_ENSMUST00000200305.1:Rps27	481	494	800	813	14	0.92857	36	467	42	786	42	0.53571	-9.64	0.00243	0.00608
3818	ENSMUST00000184554.7	chr7_128409832_128410131_-@IMPDH1_ENSMUST00000162215.7:Impdh1	36	47	696	707	12	0.83333	40	24	36	684	36	0.81944	-9.64	0.000483	0.00184
3819	ENSMUST00000184554.7	chr3_12663967_12664266_-@RAF1_ENSMUST00000000451.13:Raf1	78	88	948	958	11	0.81818	38	67	33	937	33	0.80303	-9.64	0.000498	0.00189
3820	ENSMUST00000184554.7	chr16_85799676_85799707_+@COX4I1_ENSMUST00000181795.1:Cox4i1	23	32	214	223	10	1	38	13	30	204	30	0.85	-9.64	3.76e-07	1.29e-05
3821	ENSMUST00000184554.7	chr2_180980483_180980740_+@UBE2E3_ENSMUST00000153614.7:Ube2e3	188	197	331	340	10	0.9	37	178	30	321	30	0.78333	-9.63	0.000503	0.0019
3822	ENSMUST00000184554.7	chr7_75878852_75879018_+@RHBDD2_ENSMUST00000136748.5:Rhbdd2	572	590	864	882	19	0.89474	41	553	57	845	57	0.39474	-9.63	0.00171	0.00465
3823	ENSMUST00000184554.7	chr1_89994960_89995259_+@ZNF326_ENSMUST00000138615.7:Zfp326	41	53	252	264	13	0.92308	42	28	39	239	39	0.85897	-9.63	1.73e-05	0.000171
3824	ENSMUST00000184554.7	chr2_240568340_240568639_+@RNPEPL1_ENSMUST00000178116.7:Rnpepl1	121	145	45	69	25	0.68	41	96	75	20	75	0.81333	-9.63	6.28e-06	8.78e-05
3825	ENSMUST00000184554.7	chr6_34392483_34392621_-@NUDT3_ENSMUST00000062397.12:Nudt3	134	144	710	720	11	0.90909	41	123	33	699	33	0.81818	-9.63	0.000464	0.00179
3826	ENSMUST00000184554.7	chr6_34392622_34392810_-@NUDT3_ENSMUST00000025050.12:Nudt3	134	144	478	488	11	0.90909	41	123	33	467	33	0.81818	-9.63	2.59e-07	9.78e-06
3827	ENSMUST00000184554.7	chr12_131894489_131894788_+@ULK1_ENSMUST00000200299.1:Ulk1	1	15	667	681	15	0.8	40	1	30	652	45	0.85333	-9.63	0.00262	0.00645
3828	ENSMUST00000184554.7	chr7_35037333_35037632_-@DPY19L1_ENSMUST00000142064.7:Dpy19l1	185	195	803	813	11	0.90909	39	174	33	792	33	0.83333	-9.63	0.000142	0.000774
3829	ENSMUST00000184554.7	chr1_223845797_223846096_-@TP53BP2_ENSMUST00000117245.1:Trp53bp2	188	197	164	173	10	0.9	37	178	30	154	30	0.8	-9.62	0.000209	0.00103
3830	ENSMUST00000184554.7	chr8_17156390_17156631_+@ZDHHC2_ENSMUST00000167766.1:Zdhhc2	133	145	27	39	13	0.76923	36	120	39	14	39	0.82051	-9.62	1.04e-05	0.000125
3831	ENSMUST00000184554.7	chr16_30370138_30370366_-@TBC1D10B_ENSMUST00000120705.2:Tbc1d10b	132	148	956	972	17	0.82353	36	115	51	939	51	0.81373	-9.62	0.00796	0.0154
3832	ENSMUST00000184554.7	chr7_152759602_152759901_+@ACTR3B_ENSMUST00000198693.1:Actr3b	88	100	502	514	13	0.84615	37	75	39	489	39	0.74359	-9.62	0.00279	0.00677
3833	ENSMUST00000184554.7	chr2_17878517_17878816_+@KCNS3_ENSMUST00000055673.1:Kcns3	142	151	946	955	10	1	36	132	30	936	30	0.8	-9.62	0.00789	0.0153
3834	ENSMUST00000184554.7	chr5_98928789_98928969_-@CHD1_ENSMUST00000173159.1:Chd1	144	154	298	308	11	1	38	133	33	287	33	0.80303	-9.62	0.000406	0.00161
3835	ENSMUST00000184554.7	chr19_49580406_49580705_-@NOSIP_ENSMUST00000210520.1:Nosip	128	145	643	660	18	0.77778	37	110	54	625	54	0.69444	-9.61	0.00349	0.00817
3836	ENSMUST00000184554.7	chr1_26826610_26826827_+@ZDHHC18_ENSMUST00000084238.4:Zdhhc18	132	142	670	680	11	0.81818	38	121	33	659	33	0.81818	-9.61	5.49e-05	0.000386
3837	ENSMUST00000184554.7	chr12_123584402_123584701_+@TMED2_ENSMUST00000200031.1:Tmed2	102	123	51	72	22	0.63636	41	80	66	29	66	0.76515	-9.61	0.00013	0.000716
3838	ENSMUST00000184554.7	chr19_14117612_14117911_-@PRKACA_ENSMUST00000005606.7:Prkaca	181	196	96	111	16	0.75	38	165	48	80	48	0.78125	-9.61	0.000249	0.00115
3839	ENSMUST00000184554.7	chr16_56451406_56451705_+@OGFOD1_ENSMUST00000172674.1:Ogfod1	91	107	16	32	17	0.76471	40	74	51	1	49	0.76	-9.61	0.000691	0.00241
3840	ENSMUST00000184554.7	chr2_200811760_200812059_+@BZW1_ENSMUST00000188630.6:Bzw1	180	196	371	387	17	0.70588	39	163	51	354	51	0.76471	-9.6	1.41e-07	6.49e-06
3841	ENSMUST00000184554.7	chr14_101761559_101761741_+@PPP2R5C_ENSMUST00000220509.1:Ppp2r5c	52	70	69	87	19	0.78947	39	33	57	50	57	0.85088	-9.6	0.00114	0.0035
3842	ENSMUST00000184554.7	chr9_35815021_35815191_-@HINT2_ENSMUST00000151238.7:Hint2	90	111	919	940	22	0.77273	43	68	66	897	66	0.81818	-9.6	0.000289	0.00128
3843	ENSMUST00000184554.7	chr15_67521450_67521722_-@IQCH-AS1_ENSMUST00000186165.1:2300009A05Rik	32	49	768	787	20	0.8	40	12	58	748	60	0.73729	-9.6	0.00866	0.0163
3844	ENSMUST00000184554.7	chr14_103057463_103057675_-@CDC42BPB_ENSMUST00000222196.1:Cdc42bpb	178	203	777	802	26	0.76923	43	152	78	751	78	0.64744	-9.6	1.98e-06	4.2e-05
3845	ENSMUST00000184554.7	chr1_37793969_37794238_+@MANEAL_ENSMUST00000064444.7:Maneal	100	121	973	994	22	0.81818	55	78	66	951	50	0.82759	-9.6	0.00717	0.0142
3846	ENSMUST00000184554.7	chr16_22374467_22374766_-@CDR2_ENSMUST00000207722.1:Cdr2	100	112	984	996	13	0.76923	36	87	39	971	30	0.81159	-9.6	0.000252	0.00116
3847	ENSMUST00000184554.7	chr6_33200241_33200528_-@RXRB_ENSMUST00000173354.8:Rxrb	121	163	38	77	43	0.69767	46	78	129	1	120	0.79116	-9.6	0.000262	0.00118
3848	ENSMUST00000184554.7	chr18_26548400_26548699_-@KCTD1_ENSMUST00000168989.8:Kctd1	4	27	828	851	24	0.70833	40	1	51	804	72	0.80488	-9.59	0.000292	0.00128
3849	ENSMUST00000184554.7	chr18_26548971_26549270_-@KCTD1_ENSMUST00000234864.1:Kctd1	4	27	348	371	24	0.70833	40	1	51	324	72	0.80488	-9.59	1.75e-05	0.000171
3850	ENSMUST00000184554.7	chr19_55384142_55384441_-@TMEM238_ENSMUST00000168578.2:Tmem238	126	154	829	857	29	0.68966	45	97	87	800	87	0.8046	-9.59	0.000326	0.00138
3851	ENSMUST00000184554.7	chr10_15371203_15371438_-@FAM171A1_ENSMUST00000091505.10:Fam171a1	37	48	81	92	12	0.91667	38	25	36	69	36	0.875	-9.59	8.52e-08	4.76e-06
3852	ENSMUST00000184554.7	chr6_107958162_107958357_-@SEC63_ENSMUST00000155410.7:Sec63	58	69	99	110	12	0.66667	36	46	36	87	36	0.81944	-9.59	0.000559	0.00205
3853	ENSMUST00000184554.7	chr17_39197654_39197818_-@CACNB1_ENSMUST00000103144.9:Cacnb1	32	44	185	197	13	0.84615	37	19	39	172	39	0.74359	-9.59	7.7e-05	0.000485
3854	ENSMUST00000184554.7	chr8_70608310_70608383_-@TRAM1_ENSMUST00000188377.1:Tram1	184	205	445	466	22	0.68182	40	162	66	423	66	0.67424	-9.59	0.000279	0.00126
3855	ENSMUST00000184554.7	chr12_121803879_121804178_+@SETD1B_ENSMUST00000100731.8:Setd1b	120	145	183	209	27	0.77778	41	93	80	156	81	0.82609	-9.58	4.01e-05	0.000318
3856	ENSMUST00000184554.7	chr19_49580406_49580705_-@NOSIP_ENSMUST00000210520.1:Nosip	179	192	402	415	14	0.71429	38	165	42	388	42	0.59524	-9.58	0.00349	0.00817
3857	ENSMUST00000184554.7	chr3_5187693_5187721_+@EDEM1_ENSMUST00000204804.2:Edem1	12	22	13	23	11	0.81818	36	1	33	2	33	0.80303	-9.58	3.12e-05	0.000265
3858	ENSMUST00000184554.7	chr14_93332886_93333185_-@BTBD7_ENSMUST00000045652.7:Btbd7	183	192	855	864	10	1	38	173	30	845	30	0.78333	-9.58	1.99e-06	4.2e-05
3859	ENSMUST00000184554.7	chr1_51236163_51236321_+@RNF11_ENSMUST00000030284.9:Rnf11	190	200	892	902	11	0.81818	38	179	33	881	33	0.75758	-9.58	0.000123	0.000692
3860	ENSMUST00000184554.7	chr20_58891463_58891610_+@GNAS_ENSMUST00000109083.1:Gnas	132	145	132	145	14	0.71429	37	118	42	118	42	0.79762	-9.58	0.000787	0.00268
3861	ENSMUST00000184554.7	chr20_58891387_58891462_+@GNAS_ENSMUST00000109084.7:Gnas	132	145	322	335	14	0.71429	37	118	42	308	42	0.79762	-9.58	3.26e-06	5.44e-05
3862	ENSMUST00000184554.7	chr1_150579460_150579759_-@MCL1_ENSMUST00000178686.1:Mcl1	17	27	323	333	11	0.90909	39	6	33	312	33	0.75758	-9.58	1.2e-06	3.07e-05
3863	ENSMUST00000184554.7	chr16_74700659_74700835_-@MLKL_ENSMUST00000056157.13:Mlkl	117	132	691	706	16	0.75	36	101	48	675	48	0.71875	-9.57	1.51e-05	0.000159
3864	ENSMUST00000184554.7	chr19_18281547_18281771_-@JUND_ENSMUST00000095267.5:Jund	25	47	744	766	23	0.78261	49	2	69	721	69	0.81884	-9.57	0.00182	0.00487
3865	ENSMUST00000184554.7	chr2_10448361_10448542_-@ODC1_ENSMUST00000222617.1:Odc1	8	28	327	347	21	0.66667	36	1	49	306	63	0.75893	-9.57	0.00132	0.00387
3866	ENSMUST00000184554.7	chr22_49827858_49828022_-@BRD1_ENSMUST00000088911.3:Brd1	12	42	698	728	31	0.70968	53	1	73	667	93	0.8494	-9.57	2.05e-12	2.63e-09
3867	ENSMUST00000184554.7	chr1_1778299_1778598_-@NADK_ENSMUST00000146080.7:Nadk	119	145	142	168	27	0.7037	49	92	81	115	81	0.7963	-9.56	0.004	0.00907
3868	ENSMUST00000184554.7	chr10_100999673_100999972_+@LZTS2_ENSMUST00000178087.2:Lzts2	57	73	9	25	17	0.70588	37	40	51	1	42	0.77419	-9.56	0.00246	0.00612
3869	ENSMUST00000184554.7	chr18_12377157_12377358_-@AFG3L2_ENSMUST00000235409.1:Afg3l2	94	114	904	924	21	0.71429	36	73	63	883	63	0.84127	-9.56	0.00829	0.0159
3870	ENSMUST00000184554.7	chr8_144462713_144463012_-@CYHR1_ENSMUST00000229524.1:Cyhr1	181	194	859	872	14	0.85714	36	167	42	845	42	0.78571	-9.56	3.9e-07	1.29e-05
3871	ENSMUST00000184554.7	chr1_33349836_33350048_-@PHC2_ENSMUST00000138445.1:Phc2	38	48	276	286	11	0.90909	39	27	33	265	33	0.86364	-9.56	0.000124	0.000692
3872	ENSMUST00000184554.7	chr2_183038460_183038650_-@NCKAP1_ENSMUST00000028386.11:Nckap1	34	48	568	582	15	0.93333	48	19	45	553	45	0.86667	-9.56	2.48e-09	5.68e-07
