name1	name2	siteStart1	siteEnd1	siteStart2	siteEnd2	siteLen	siteCmpl	siteScore	regStart1	regLen1	regStart2	regLen2	regGC	deltaG	Pvalue	Padj	key
6972	ENSMUST00000184554.7	chr14_69153063_69153268_-@DCAF5_ENSMUST00000218498.1:Dcaf5	124	140	294	310	17	0.70588	37	107	51	277	51	0.80392	-8.56	0.00375	0.00866	chr14_69153063_69153268_-@DCAF5_ENSMUST00000218498.1:Dcaf5 124
6973	ENSMUST00000184554.7	chr1_151282149_151282448_+@ZNF687_ENSMUST00000019482.7:Zfp687	10	26	770	786	17	0.76471	36	1	43	753	51	0.74468	-8.56	0.00428	0.00965	chr1_151282149_151282448_+@ZNF687_ENSMUST00000019482.7:Zfp687 10
6974	ENSMUST00000184554.7	chr6_117675319_117675618_+@NUS1_ENSMUST00000023830.15:Nus1	178	197	319	338	20	0.75	42	158	60	299	60	0.71667	-8.56	2.18e-05	0.000226	chr6_117675319_117675618_+@NUS1_ENSMUST00000023830.15:Nus1 178
6975	ENSMUST00000184554.7	chr1_151281380_151281679_+@ZNF687_ENSMUST00000132195.7:Zfp687	10	26	560	576	17	0.76471	36	1	43	543	51	0.74468	-8.56	1.14e-06	3.24e-05	chr1_151281380_151281679_+@ZNF687_ENSMUST00000132195.7:Zfp687 10
6976	ENSMUST00000184554.7	chr1_169106540_169106839_+@ATP1B1_ENSMUST00000192522.1:Atp1b1	66	82	957	973	17	0.94118	56	49	51	940	51	0.76471	-8.56	0.00213	0.00564	chr1_169106540_169106839_+@ATP1B1_ENSMUST00000192522.1:Atp1b1 66
6977	ENSMUST00000184554.7	chr1_228140254_228140428_+@GUK1_ENSMUST00000130815.1:Guk1	36	47	848	859	12	0.91667	36	24	36	836	36	0.72222	-8.55	0.00725	0.0145	chr1_228140254_228140428_+@GUK1_ENSMUST00000130815.1:Guk1 36
6978	ENSMUST00000184554.7	chr16_54930715_54930930_+@IRX5_ENSMUST00000034184.11:Irx5	21	36	240	255	16	0.8125	41	5	48	224	48	0.84375	-8.55	0.000206	0.00108	chr16_54930715_54930930_+@IRX5_ENSMUST00000034184.11:Irx5 21
6979	ENSMUST00000184554.7	chr8_19817276_19817575_+@INTS10_ENSMUST00000070713.7:Ints10	26	48	185	207	23	0.69565	48	3	69	162	69	0.78261	-8.55	0.0078	0.0153	chr8_19817276_19817575_+@INTS10_ENSMUST00000070713.7:Ints10 26
6980	ENSMUST00000184554.7	chr8_124998355_124998526_+@SQLE_ENSMUST00000022977.13:Sqle	2	20	839	857	19	0.68421	40	1	39	820	57	0.71875	-8.55	0.000484	0.00195	chr8_124998355_124998526_+@SQLE_ENSMUST00000022977.13:Sqle 2
6981	ENSMUST00000184554.7	chr1_33472501_33472800_+@ZSCAN20_ENSMUST00000141040.1:Zscan20	654	668	563	577	15	0.8	37	639	45	548	45	0.38889	-8.55	0.00621	0.0128	chr1_33472501_33472800_+@ZSCAN20_ENSMUST00000141040.1:Zscan20 654
6982	ENSMUST00000184554.7	chr4_165207450_165207638_+@KLHL2_ENSMUST00000210166.1:Klhl2	28	74	879	925	47	0.68085	50	1	121	832	141	0.83588	-8.55	4.62e-05	0.000378	chr4_165207450_165207638_+@KLHL2_ENSMUST00000210166.1:Klhl2 28
6983	ENSMUST00000184554.7	chr1_33256429_33256694_+@ZNF362_ENSMUST00000106072.8:Zfp362	184	197	887	900	14	0.85714	36	170	42	873	42	0.80952	-8.55	8.95e-06	0.000119	chr1_33256429_33256694_+@ZNF362_ENSMUST00000106072.8:Zfp362 184
6984	ENSMUST00000184554.7	chr1_43530754_43531053_+@PTPRF_ENSMUST00000222620.1:Ptprf	81	106	527	553	27	0.7037	47	54	80	500	81	0.8323	-8.55	2.16e-05	0.000226	chr1_43530754_43531053_+@PTPRF_ENSMUST00000222620.1:Ptprf 81
6985	ENSMUST00000184554.7	chr12_120581248_120581547_-@POP5_ENSMUST00000142233.1:Pop5	124	151	189	216	28	0.67857	48	96	84	161	84	0.77976	-8.54	2.34e-05	0.000238	chr12_120581248_120581547_-@POP5_ENSMUST00000142233.1:Pop5 124
6986	ENSMUST00000184554.7	chr10_93702433_93702703_-@FRA10AC1_ENSMUST00000067167.5:Fra10ac1	127	139	719	731	13	0.84615	37	114	39	706	39	0.66667	-8.54	0.00484	0.0106	chr10_93702433_93702703_-@FRA10AC1_ENSMUST00000067167.5:Fra10ac1 127
6987	ENSMUST00000184554.7	chr22_26483727_26484026_+@SRRD_ENSMUST00000156083.7:Srrd	187	207	900	920	21	0.7619	37	166	63	879	63	0.70635	-8.54	4e-04	0.00172	chr22_26483727_26484026_+@SRRD_ENSMUST00000156083.7:Srrd 187
6988	ENSMUST00000184554.7	chr4_1855985_1856284_-@LETM1_ENSMUST00000201981.1:Letm1	112	123	781	792	12	0.83333	40	100	36	769	36	0.86111	-8.54	0.000405	0.00173	chr4_1855985_1856284_-@LETM1_ENSMUST00000201981.1:Letm1 112
6989	ENSMUST00000184554.7	chr12_55728842_55728997_-@CD63_ENSMUST00000220245.1:Cd63	188	196	462	470	9	1	36	179	27	453	27	0.75926	-8.54	0.00014	0.000808	chr12_55728842_55728997_-@CD63_ENSMUST00000220245.1:Cd63 188
6990	ENSMUST00000184554.7	chr1_42456461_42456692_+@PPCS_ENSMUST00000140641.1:Ppcs	73	85	291	303	13	0.84615	37	60	39	278	39	0.64103	-8.53	0.00745	0.0148	chr1_42456461_42456692_+@PPCS_ENSMUST00000140641.1:Ppcs 73
6991	ENSMUST00000184554.7	chr22_31489700_31489893_-@EIF4ENIF1_ENSMUST00000125637.7:Eif4enif1	73	87	262	276	15	0.8	38	58	45	247	45	0.74444	-8.53	8.05e-05	0.000538	chr22_31489700_31489893_-@EIF4ENIF1_ENSMUST00000125637.7:Eif4enif1 73
6992	ENSMUST00000184554.7	chr12_101830708_101830898_-@GNPTAB_ENSMUST00000020251.9:Gnptab	117	126	365	374	10	0.9	37	107	30	355	30	0.81667	-8.53	0.000116	0.000718	chr12_101830708_101830898_-@GNPTAB_ENSMUST00000020251.9:Gnptab 117
6993	ENSMUST00000184554.7	chr10_84328439_84328611_+@CCSER2_ENSMUST00000090024.10:Ccser2	184	196	554	566	13	0.92308	40	171	39	541	39	0.75641	-8.53	0.000413	0.00175	chr10_84328439_84328611_+@CCSER2_ENSMUST00000090024.10:Ccser2 184
6994	ENSMUST00000184554.7	chr5_160119300_160119599_-@PWWP2A_ENSMUST00000094294.4:Pwwp2a	48	61	850	863	14	0.78571	36	34	42	836	42	0.79762	-8.53	5.12e-06	8.4e-05	chr5_160119300_160119599_-@PWWP2A_ENSMUST00000094294.4:Pwwp2a 48
6995	ENSMUST00000184554.7	chr1_40691467_40691660_+@NFYC_ENSMUST00000145658.1:Nfyc	86	114	855	882	29	0.65517	37	57	87	826	86	0.80347	-8.53	7.46e-06	0.000107	chr1_40691467_40691660_+@NFYC_ENSMUST00000145658.1:Nfyc 86
6996	ENSMUST00000184554.7	chr9_114155387_114155686_+@COL27A1_ENSMUST00000036300.12:Col27a1	10	26	750	766	17	0.64706	39	1	43	733	51	0.70213	-8.53	3.53e-06	6.45e-05	chr9_114155387_114155686_+@COL27A1_ENSMUST00000036300.12:Col27a1 10
6997	ENSMUST00000184554.7	chr12_120581248_120581547_-@POP5_ENSMUST00000142233.1:Pop5	434	449	914	929	16	0.875	39	418	48	898	48	0.42708	-8.52	2.34e-05	0.000238	chr12_120581248_120581547_-@POP5_ENSMUST00000142233.1:Pop5 434
6998	ENSMUST00000184554.7	chr19_925625_925905_+@ARID3A_ENSMUST00000105376.1:Arid3a	185	202	218	235	18	0.72222	39	167	54	200	54	0.62963	-8.52	0.00874	0.0165	chr19_925625_925905_+@ARID3A_ENSMUST00000105376.1:Arid3a 185
6999	ENSMUST00000184554.7	chr13_29849704_29850003_-@UBL3_ENSMUST00000201139.3:Ubl3	118	143	962	987	26	0.61538	44	92	78	936	65	0.6993	-8.52	0.00999	0.0184	chr13_29849704_29850003_-@UBL3_ENSMUST00000201139.3:Ubl3 118
7000	ENSMUST00000184554.7	chr3_129121712_129121907_-@RAB43_ENSMUST00000078647.10:Rab43	190	200	139	149	11	0.81818	36	179	33	128	33	0.71212	-8.52	0.000305	0.00141	chr3_129121712_129121907_-@RAB43_ENSMUST00000078647.10:Rab43 190
7001	ENSMUST00000184554.7	chr1_94247577_94247876_-@ARHGAP29_ENSMUST00000196904.4:Arhgap29	88	124	255	291	37	0.62162	39	51	111	218	111	0.77027	-8.52	0.000111	0.000693	chr1_94247577_94247876_-@ARHGAP29_ENSMUST00000196904.4:Arhgap29 88
7002	ENSMUST00000184554.7	chr15_40470856_40471155_+@CHST14_ENSMUST00000110837.1:Chst14	178	192	78	92	15	0.8	40	163	45	63	45	0.73333	-8.52	0.000457	0.00188	chr15_40470856_40471155_+@CHST14_ENSMUST00000110837.1:Chst14 178
7003	ENSMUST00000184554.7	chr8_124998355_124998526_+@SQLE_ENSMUST00000022977.13:Sqle	97	108	157	168	12	0.83333	40	85	36	145	36	0.76389	-8.52	0.000484	0.00195	chr8_124998355_124998526_+@SQLE_ENSMUST00000022977.13:Sqle 97
7004	ENSMUST00000184554.7	chr4_1248980_1249279_-@CTBP1_ENSMUST00000201372.2:Ctbp1	118	142	887	912	26	0.76923	44	92	77	861	78	0.8	-8.52	5.99e-05	0.000448	chr4_1248980_1249279_-@CTBP1_ENSMUST00000201372.2:Ctbp1 118
7005	ENSMUST00000184554.7	chr18_79679703_79679994_+@CTDP1_ENSMUST00000036229.12:Ctdp1	11	36	725	750	26	0.76923	45	1	62	699	78	0.79286	-8.52	1.34e-06	3.41e-05	chr18_79679703_79679994_+@CTDP1_ENSMUST00000036229.12:Ctdp1 11
7006	ENSMUST00000184554.7	chr9_136245662_136245961_-@QSOX2_ENSMUST00000036187.8:Qsox2	21	46	694	719	26	0.76923	42	1	72	668	78	0.81333	-8.52	0.00088	0.00303	chr9_136245662_136245961_-@QSOX2_ENSMUST00000036187.8:Qsox2 21
7007	ENSMUST00000184554.7	chr6_32968453_32968749_+@BRD2_ENSMUST00000025193.13:Brd2	138	156	769	787	19	0.63158	39	119	57	750	57	0.77193	-8.52	0.000994	0.00329	chr6_32968453_32968749_+@BRD2_ENSMUST00000025193.13:Brd2 138
7008	ENSMUST00000184554.7	chr16_47461226_47461255_-@ITFG1_ENSMUST00000034140.8:Itfg1	125	143	928	946	19	0.68421	40	106	57	909	57	0.77193	-8.52	0.00117	0.00368	chr16_47461226_47461255_-@ITFG1_ENSMUST00000034140.8:Itfg1 125
7009	ENSMUST00000184554.7	chr11_73376414_73376576_+@RELT_ENSMUST00000136231.1:Relt	126	143	932	949	18	0.72222	41	108	54	914	54	0.72222	-8.51	0.00037	0.00161	chr11_73376414_73376576_+@RELT_ENSMUST00000136231.1:Relt 126
7010	ENSMUST00000184554.7	chr17_7614747_7615046_-@FXR2_ENSMUST00000018909.3:Fxr2	111	140	360	388	30	0.6	37	81	90	330	89	0.76536	-8.51	0.00113	0.0036	chr17_7614747_7615046_-@FXR2_ENSMUST00000018909.3:Fxr2 111
7011	ENSMUST00000184554.7	chr17_410175_410474_+@C17orf97_ENSMUST00000066408.5:1700016K19Rik	55	67	136	148	13	0.84615	37	42	39	123	39	0.83333	-8.51	0.000746	0.0027	chr17_410175_410474_+@C17orf97_ENSMUST00000066408.5:1700016K19Rik 55
7012	ENSMUST00000184554.7	chr20_3889237_3889536_+@PANK2_ENSMUST00000184932.7:Pank2	121	143	196	218	23	0.73913	46	98	69	173	69	0.81884	-8.51	0.00721	0.0144	chr20_3889237_3889536_+@PANK2_ENSMUST00000184932.7:Pank2 121
7013	ENSMUST00000184554.7	chr2_24360370_24360649_-@ITSN2_ENSMUST00000218072.1:Itsn2	19	38	61	80	20	0.75	37	1	58	41	60	0.83051	-8.51	1.49e-05	0.000175	chr2_24360370_24360649_-@ITSN2_ENSMUST00000218072.1:Itsn2 19
7014	ENSMUST00000184554.7	chr1_150974752_150974823_-@CERS2_ENSMUST00000133748.1:Cers2	16	33	23	40	18	0.83333	40	1	51	5	54	0.77143	-8.51	1.68e-05	0.000189	chr1_150974752_150974823_-@CERS2_ENSMUST00000133748.1:Cers2 16
7015	ENSMUST00000184554.7	chr19_35717858_35718157_+@KMT2B_ENSMUST00000006470.13:Kmt2b	86	104	945	963	19	0.73684	45	67	57	926	57	0.85088	-8.51	4.27e-06	7.42e-05	chr19_35717858_35718157_+@KMT2B_ENSMUST00000006470.13:Kmt2b 86
7016	ENSMUST00000184554.7	chr22_39532598_39532897_-@RPS19BP1_ENSMUST00000230189.1:Rps19bp1	32	49	801	818	18	0.72222	36	14	54	783	54	0.81481	-8.51	0.00876	0.0166	chr22_39532598_39532897_-@RPS19BP1_ENSMUST00000230189.1:Rps19bp1 32
7017	ENSMUST00000184554.7	chr7_33109248_33109547_-@RP9_ENSMUST00000217370.1:Rp9	17	28	605	616	12	0.75	39	5	36	593	36	0.79167	-8.51	1.25e-06	3.27e-05	chr7_33109248_33109547_-@RP9_ENSMUST00000217370.1:Rp9 17
7018	ENSMUST00000184554.7	chr16_589961_590181_+@RAB40C_ENSMUST00000179998.7:Rab40c	95	104	929	938	10	0.9	37	85	30	919	30	0.8	-8.51	0.000133	0.000781	chr16_589961_590181_+@RAB40C_ENSMUST00000179998.7:Rab40c 95
7019	ENSMUST00000184554.7	chr19_1401382_1401681_-@GAMT_ENSMUST00000148615.1:Gamt	41	50	184	193	10	0.9	37	31	30	174	30	0.83333	-8.51	0.0042	0.0095	chr19_1401382_1401681_-@GAMT_ENSMUST00000148615.1:Gamt 41
7020	ENSMUST00000184554.7	chr2_234951867_234952036_+@SH3BP4_ENSMUST00000123745.1:Sh3bp4	17	39	179	201	23	0.65217	38	1	62	156	69	0.80153	-8.5	0.000467	0.00191	chr2_234951867_234952036_+@SH3BP4_ENSMUST00000123745.1:Sh3bp4 17
7021	ENSMUST00000184554.7	chr4_77819218_77819496_-@CNOT6L_ENSMUST00000122003.7:Cnot6l	132	143	695	706	12	0.83333	42	120	36	683	36	0.86111	-8.5	0.000131	0.000767	chr4_77819218_77819496_-@CNOT6L_ENSMUST00000122003.7:Cnot6l 132
7022	ENSMUST00000184554.7	chr2_10043422_10043721_+@KLF11_ENSMUST00000020982.6:Klf11	55	67	870	882	13	0.61538	37	42	39	857	39	0.71795	-8.5	0.00265	0.00672	chr2_10043422_10043721_+@KLF11_ENSMUST00000020982.6:Klf11 55
7023	ENSMUST00000184554.7	chr16_67029129_67029238_+@CBFB_ENSMUST00000109395.7:Cbfb	182	197	738	753	16	0.8125	41	166	48	722	48	0.72917	-8.5	3.98e-06	7.09e-05	chr16_67029129_67029238_+@CBFB_ENSMUST00000109395.7:Cbfb 182
7024	ENSMUST00000184554.7	chr19_34172273_34172474_+@LSM14A_ENSMUST00000085585.11:Lsm14a	111	121	490	500	11	0.81818	36	100	33	479	33	0.78788	-8.5	1.41e-08	1.62e-06	chr19_34172273_34172474_+@LSM14A_ENSMUST00000085585.11:Lsm14a 111
7025	ENSMUST00000184554.7	chr17_2337351_2337650_+@SGSM2_ENSMUST00000057631.11:Sgsm2	71	82	516	527	12	0.83333	40	59	36	504	36	0.79167	-8.5	6.52e-05	0.00047	chr17_2337351_2337650_+@SGSM2_ENSMUST00000057631.11:Sgsm2 71
7026	ENSMUST00000184554.7	chr1_198156848_198157042_+@NEK7_ENSMUST00000191549.2:Nek7	487	510	516	539	24	0.70833	38	463	72	492	72	0.47222	-8.5	0.000144	0.000821	chr1_198156848_198157042_+@NEK7_ENSMUST00000191549.2:Nek7 487
7027	ENSMUST00000184554.7	chrX_19887578_19887749_-@SH3KBP1_ENSMUST00000073094.9:Sh3kbp1	114	130	339	355	17	0.82353	43	97	51	322	51	0.81373	-8.5	0.00693	0.014	chrX_19887578_19887749_-@SH3KBP1_ENSMUST00000073094.9:Sh3kbp1 114
7028	ENSMUST00000184554.7	chr18_75208984_75209239_-@ZADH2_ENSMUST00000060223.3:Zadh2	27	47	630	650	21	0.80952	44	6	63	609	63	0.76984	-8.5	0.000395	0.0017	chr18_75208984_75209239_-@ZADH2_ENSMUST00000060223.3:Zadh2 27
7029	ENSMUST00000184554.7	chr1_167936597_167936845_+@DCAF6_ENSMUST00000027856.12:Dcaf6	15	35	559	578	21	0.80952	44	1	56	538	62	0.80508	-8.5	7.69e-05	0.000526	chr1_167936597_167936845_+@DCAF6_ENSMUST00000027856.12:Dcaf6 15
7030	ENSMUST00000184554.7	chr12_76084629_76084665_-@NAP1L1_ENSMUST00000219143.1:Nap1l1	185	197	398	410	13	0.84615	39	172	39	385	39	0.79487	-8.5	1.47e-05	0.000174	chr12_76084629_76084665_-@NAP1L1_ENSMUST00000219143.1:Nap1l1 185
7031	ENSMUST00000184554.7	chr3_133573825_133573977_+@CDV3_ENSMUST00000072249.12:Cdv3	6	37	903	934	32	0.65625	47	1	69	871	96	0.81212	-8.49	2.3e-06	4.8e-05	chr3_133573825_133573977_+@CDV3_ENSMUST00000072249.12:Cdv3 6
7032	ENSMUST00000184554.7	chr22_28800387_28800553_-@XBP1_ENSMUST00000145588.1:Xbp1	109	125	215	231	17	0.70588	39	92	51	198	51	0.84314	-8.49	0.00147	0.00433	chr22_28800387_28800553_-@XBP1_ENSMUST00000145588.1:Xbp1 109
7033	ENSMUST00000184554.7	chr4_17577318_17577454_+@LAP3_ENSMUST00000137699.2:Lap3	33	51	912	930	19	0.73684	36	14	57	893	57	0.67544	-8.49	0.00194	0.00527	chr4_17577318_17577454_+@LAP3_ENSMUST00000137699.2:Lap3 33
7034	ENSMUST00000184554.7	chr9_98192486_98192785_-@CORO2A_ENSMUST00000139179.1:Coro2a	133	156	642	665	24	0.79167	58	109	72	618	72	0.77083	-8.49	0.000407	0.00173	chr9_98192486_98192785_-@CORO2A_ENSMUST00000139179.1:Coro2a 133
7035	ENSMUST00000184554.7	chr1_231422137_231422436_-@EGLN1_ENSMUST00000034469.6:Egln1	125	140	259	274	16	0.8125	39	109	48	243	48	0.79167	-8.49	1.55e-07	8.71e-06	chr1_231422137_231422436_-@EGLN1_ENSMUST00000034469.6:Egln1 125
7036	ENSMUST00000184554.7	chr9_111896664_111896963_+@UGCG_ENSMUST00000030074.7:Ugcg	19	39	313	333	21	0.71429	36	1	60	292	63	0.86992	-8.49	0.000736	0.00266	chr9_111896664_111896963_+@UGCG_ENSMUST00000030074.7:Ugcg 19
7037	ENSMUST00000184554.7	chr2_61065721_61065893_+@KIAA1841_ENSMUST00000141353.7:0610010F05Rik	122	143	747	768	22	0.77273	45	100	66	725	66	0.85606	-8.49	5.68e-05	0.000429	chr2_61065721_61065893_+@KIAA1841_ENSMUST00000141353.7:0610010F05Rik 122
7038	ENSMUST00000184554.7	chr2_17753655_17753954_-@SMC6_ENSMUST00000219776.1:Smc6	14	28	261	275	15	0.66667	38	1	43	246	45	0.82955	-8.48	0.000715	0.00261	chr2_17753655_17753954_-@SMC6_ENSMUST00000219776.1:Smc6 14
7039	ENSMUST00000184554.7	chr7_38178095_38178308_+@STARD3NL_ENSMUST00000039694.12:Stard3nl	121	136	763	778	16	0.875	47	105	48	747	48	0.83333	-8.48	3.84e-05	0.000345	chr7_38178095_38178308_+@STARD3NL_ENSMUST00000039694.12:Stard3nl 121
7040	ENSMUST00000184554.7	chr6_63635652_63635951_+@PHF3_ENSMUST00000186105.6:Phf3	57	81	784	809	26	0.69231	45	31	77	758	78	0.8129	-8.48	0.000601	0.00229	chr6_63635652_63635951_+@PHF3_ENSMUST00000186105.6:Phf3 57
7041	ENSMUST00000184554.7	chr1_8026159_8026458_-@ERRFI1_ENSMUST00000128640.7:Errfi1	34	45	421	432	12	0.83333	40	22	36	409	36	0.83333	-8.48	2.36e-06	4.88e-05	chr1_8026159_8026458_-@ERRFI1_ENSMUST00000128640.7:Errfi1 34
7042	ENSMUST00000184554.7	chr20_63626925_63627224_-@GMEB2_ENSMUST00000141003.1:Gmeb2	127	143	759	775	17	0.76471	38	110	51	742	51	0.80392	-8.48	7.92e-07	2.58e-05	chr20_63626925_63627224_-@GMEB2_ENSMUST00000141003.1:Gmeb2 127
7043	ENSMUST00000184554.7	chr14_85533050_85533274_+@FLRT2_ENSMUST00000110117.1:Flrt2	57	78	799	820	22	0.63636	36	35	66	777	66	0.80303	-8.48	0.0014	0.00417	chr14_85533050_85533274_+@FLRT2_ENSMUST00000110117.1:Flrt2 57
7044	ENSMUST00000184554.7	chr2_84971255_84971497_+@KCMF1_ENSMUST00000206378.1:Kcmf1	117	128	431	442	12	0.91667	38	105	36	419	36	0.84722	-8.48	1.08e-07	7.25e-06	chr2_84971255_84971497_+@KCMF1_ENSMUST00000206378.1:Kcmf1 117
7045	ENSMUST00000184554.7	chr12_56189323_56189622_-@SMARCC2_ENSMUST00000105235.9:Smarcc2	183	197	403	417	15	0.86667	40	168	45	388	45	0.78889	-8.48	4.39e-05	0.000365	chr12_56189323_56189622_-@SMARCC2_ENSMUST00000105235.9:Smarcc2 183
7046	ENSMUST00000184554.7	chr9_68779915_68780214_+@FAM122A_ENSMUST00000099556.1:Fam122a	23	37	840	854	15	0.8	44	8	45	825	45	0.77778	-8.48	0.00357	0.00836	chr9_68779915_68780214_+@FAM122A_ENSMUST00000099556.1:Fam122a 23
7047	ENSMUST00000184554.7	chr17_65056673_65056751_-@GNA13_ENSMUST00000020930.13:Gna13	62	73	434	445	12	0.75	39	50	36	422	36	0.80556	-8.48	3.01e-05	0.000288	chr17_65056673_65056751_-@GNA13_ENSMUST00000020930.13:Gna13 62
7048	ENSMUST00000184554.7	chr8_141001285_141001489_-@PTK2_ENSMUST00000239146.1:Ptk2	20	38	953	971	19	0.73684	38	1	57	934	57	0.83333	-8.47	5.87e-08	4.22e-06	chr8_141001285_141001489_-@PTK2_ENSMUST00000239146.1:Ptk2 20
7049	ENSMUST00000184554.7	chr6_63635652_63635951_+@PHF3_ENSMUST00000186105.6:Phf3	130	139	453	462	10	1	36	120	30	443	30	0.81667	-8.47	0.000601	0.00229	chr6_63635652_63635951_+@PHF3_ENSMUST00000186105.6:Phf3 130
7050	ENSMUST00000184554.7	chr1_1890920_1891219_-@GNB1_ENSMUST00000030940.13:Gnb1	93	106	868	881	14	0.85714	43	79	42	854	42	0.83333	-8.47	0.00437	0.0098	chr1_1890920_1891219_-@GNB1_ENSMUST00000030940.13:Gnb1 93
7051	ENSMUST00000184554.7	chr6_109440440_109440739_-@PPIL6_ENSMUST00000215608.1:Ppil6	656	671	118	133	16	0.75	36	640	48	102	48	0.40625	-8.47	0.00128	0.00393	chr6_109440440_109440739_-@PPIL6_ENSMUST00000215608.1:Ppil6 656
7052	ENSMUST00000184554.7	chr1_226739128_226739363_-@ITPKB_ENSMUST00000070181.6:Itpkb	98	110	691	703	13	0.84615	37	85	39	678	39	0.70513	-8.47	0.00323	0.00784	chr1_226739128_226739363_-@ITPKB_ENSMUST00000070181.6:Itpkb 98
7053	ENSMUST00000184554.7	chr9_137590350_137590649_-@ZMYND19_ENSMUST00000028350.8:Zmynd19	90	104	9	23	15	0.8	42	75	45	1	38	0.84337	-8.47	0.000129	0.000761	chr9_137590350_137590649_-@ZMYND19_ENSMUST00000028350.8:Zmynd19 90
7054	ENSMUST00000184554.7	chr10_73772153_73772399_+@FUT11_ENSMUST00000225804.1:Fut11	24	37	436	449	14	0.85714	41	10	42	422	42	0.78571	-8.47	6.8e-05	0.000487	chr10_73772153_73772399_+@FUT11_ENSMUST00000225804.1:Fut11 24
7055	ENSMUST00000184554.7	chr6_159726977_159727276_+@WTAP_ENSMUST00000007007.13:Wtap	174	196	787	809	23	0.65217	36	151	69	764	69	0.7029	-8.47	9.65e-07	2.83e-05	chr6_159726977_159727276_+@WTAP_ENSMUST00000007007.13:Wtap 174
7056	ENSMUST00000184554.7	chr12_121803879_121804178_+@SETD1B_ENSMUST00000100731.8:Setd1b	17	48	372	403	32	0.71875	50	1	80	340	96	0.875	-8.47	4.01e-05	0.000353	chr12_121803879_121804178_+@SETD1B_ENSMUST00000100731.8:Setd1b 17
7057	ENSMUST00000184554.7	chr6_159727356_159727537_+@WTAP_ENSMUST00000159986.7:Wtap	174	196	854	876	23	0.65217	36	151	69	831	69	0.7029	-8.47	6.18e-06	9.47e-05	chr6_159727356_159727537_+@WTAP_ENSMUST00000159986.7:Wtap 174
7058	ENSMUST00000184554.7	chr12_121467228_121467527_-@KDM2B_ENSMUST00000031435.13:Kdm2b	94	117	689	712	24	0.66667	42	70	72	665	72	0.77778	-8.47	3.9e-09	8.07e-07	chr12_121467228_121467527_-@KDM2B_ENSMUST00000031435.13:Kdm2b 94
7059	ENSMUST00000184554.7	chr6_41941790_41941826_-@CCND3_ENSMUST00000182874.2:Ccnd3	181	194	687	700	14	0.78571	40	167	42	673	42	0.67857	-8.47	0.0066	0.0135	chr6_41941790_41941826_-@CCND3_ENSMUST00000182874.2:Ccnd3 181
7060	ENSMUST00000184554.7	chr1_226407940_226408239_-@PARP1_ENSMUST00000027777.11:Parp1	35	50	473	488	16	0.75	36	19	48	457	48	0.71875	-8.47	0.0055	0.0116	chr1_226407940_226408239_-@PARP1_ENSMUST00000027777.11:Parp1 35
7061	ENSMUST00000184554.7	chr6_41941827_41941997_-@CCND3_ENSMUST00000182209.7:Ccnd3	181	194	746	759	14	0.78571	40	167	42	732	42	0.67857	-8.47	0.00268	0.00677	chr6_41941827_41941997_-@CCND3_ENSMUST00000182209.7:Ccnd3 181
7062	ENSMUST00000184554.7	chr6_139134930_139135093_+@HECA_ENSMUST00000037879.7:Heca	143	153	90	100	11	0.81818	36	132	33	79	33	0.74242	-8.46	9.48e-09	1.32e-06	chr6_139134930_139135093_+@HECA_ENSMUST00000037879.7:Heca 143
7063	ENSMUST00000184554.7	chr18_58863562_58863606_+@ZNF532_ENSMUST00000182319.8:Zfp532	177	194	742	759	18	0.77778	44	159	54	724	54	0.69444	-8.46	0.00542	0.0115	chr18_58863562_58863606_+@ZNF532_ENSMUST00000182319.8:Zfp532 177
7064	ENSMUST00000184554.7	chr10_28532981_28533242_+@WAC_ENSMUST00000165572.7:Wac	191	207	393	409	17	0.70588	39	174	51	376	51	0.65686	-8.46	0.00146	0.0043	chr10_28532981_28533242_+@WAC_ENSMUST00000165572.7:Wac 191
7065	ENSMUST00000184554.7	chr14_64503721_64503892_-@ZBTB25_ENSMUST00000176967.1:Zbtb25	73	100	776	802	28	0.67857	41	45	84	748	83	0.78443	-8.46	9.45e-05	0.000608	chr14_64503721_64503892_-@ZBTB25_ENSMUST00000176967.1:Zbtb25 73
7066	ENSMUST00000184554.7	chr10_15168661_15168841_-@NMT2_ENSMUST00000081932.12:Nmt2	178	202	47	71	25	0.68	42	153	75	22	75	0.68	-8.46	5.05e-05	0.000397	chr10_15168661_15168841_-@NMT2_ENSMUST00000081932.12:Nmt2 178
7067	ENSMUST00000184554.7	chr2_74529589_74529724_-@AUP1_ENSMUST00000203180.1:Aup1	103	113	139	149	11	0.81818	36	92	33	128	33	0.80303	-8.46	0.00454	0.0101	chr2_74529589_74529724_-@AUP1_ENSMUST00000203180.1:Aup1 103
7068	ENSMUST00000184554.7	chr17_82037547_82037846_-@DCXR_ENSMUST00000122883.1:Dcxr	34	44	190	200	11	0.81818	36	23	33	179	33	0.74242	-8.46	0.00161	0.00464	chr17_82037547_82037846_-@DCXR_ENSMUST00000122883.1:Dcxr 34
7069	ENSMUST00000184554.7	chr11_67505213_67505512_-@PITPNM1_ENSMUST00000131265.7:Pitpnm1	136	145	605	614	10	0.9	37	126	30	595	30	0.81667	-8.45	0.00221	0.00582	chr11_67505213_67505512_-@PITPNM1_ENSMUST00000131265.7:Pitpnm1 136
